wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T13:55:14.838,375,96010640,12.0,,,,,0,True,,,
2026-06-13T13:55:14.909,453,96010718,12.0,,,,,0,True,,,
2026-06-13T13:55:14.935,469,96010734,12.0,,,,,0,True,,,
2026-06-13T13:55:14.992,531,96010796,12.0,,,,,0,True,,,
2026-06-13T13:55:15.050,594,96010859,12.0,,,,,0,True,,,
2026-06-13T13:55:15.109,656,96010921,12.0,,,,,0,True,,,
2026-06-13T13:55:15.167,703,96010968,12.0,,,,,0,True,,,
2026-06-13T13:55:15.217,750,96011015,12.0,,,,,0,True,,,
2026-06-13T13:55:15.255,797,96011062,12.0,,,,,0,True,,,
2026-06-13T13:55:15.310,844,96011109,12.0,,,,,0,True,,,
2026-06-13T13:55:15.353,891,96011156,12.0,,,,,0,True,,,
2026-06-13T13:55:15.404,938,96011203,12.0,,,,,0,True,,,
2026-06-13T13:55:15.450,985,96011250,12.0,,,,,0,True,,,
2026-06-13T13:55:15.493,1031,96011296,12.0,,,,,0,True,,,
2026-06-13T13:55:15.521,1063,96011328,12.0,,,,,0,True,,,
2026-06-13T13:55:15.558,1094,96011359,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.633,1172,96011437,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.668,1203,96011468,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.711,1250,96011515,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.757,1297,96011562,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.814,1360,96011625,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.856,1391,96011656,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.913,1453,96011718,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:15.955,1500,96011765,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.015,1563,96011828,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.086,1625,96011890,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.123,1656,96011921,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.187,1735,96012000,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.237,1781,96012046,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.291,1828,96012093,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.343,1891,96012156,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.373,1906,96012171,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.419,1953,96012218,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.476,2016,96012281,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.514,2047,96012312,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.543,2078,96012343,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.578,2125,96012390,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.628,2172,96012437,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.654,2188,96012453,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.692,2235,96012500,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.794,2328,96012593,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:16.917,2453,96012718,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:17.278,2813,96013078,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:17.918,3453,96013718,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:17.981,3516,96013781,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:18.338,3875,96014140,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:18.768,4313,96014578,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:18.921,4469,96014734,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:19.494,5031,96015296,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:20.639,6188,96016453,12.0,0.0,,,,0,True,,,
2026-06-13T13:55:21.617,7156,96017421,12.0,0.0,,,,0,True,,,
