wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T14:13:11.568,438,97087375,3.3,,,,,0,True,,,
2026-06-13T14:13:11.636,500,97087437,3.3,,,,,0,True,False,,
2026-06-13T14:13:11.672,547,97087484,3.3,,,,,0,True,False,,
2026-06-13T14:13:11.735,609,97087546,15.0,,,,,0,True,False,,
2026-06-13T14:13:11.770,641,97087578,14.3,,,,,0,True,False,,
2026-06-13T14:13:11.808,672,97087609,14.3,,,,,0,True,False,,
2026-06-13T14:13:11.844,719,97087656,13.6,,,,,0,True,False,,
2026-06-13T14:13:11.890,766,97087703,14.3,,,,,0,True,False,,
2026-06-13T14:13:11.927,797,97087734,14.3,,,,,0,True,False,,
2026-06-13T14:13:11.955,828,97087765,13.6,,,,,0,True,False,,
2026-06-13T14:13:11.988,859,97087796,13.6,,,,,0,True,False,,
2026-06-13T14:13:12.023,891,97087828,13.2,,,,,0,True,False,,
2026-06-13T14:13:12.054,922,97087859,13.2,,,,,0,True,False,,
2026-06-13T14:13:12.090,953,97087890,13.2,,,,,0,True,False,,
2026-06-13T14:13:12.125,1000,97087937,13.2,,,,,0,True,False,,
2026-06-13T14:13:12.182,1047,97087984,13.3,0.14699999999999935,,,,0,True,False,,
2026-06-13T14:13:12.213,1078,97088015,13.6,0.12494999999999945,,,,0,True,False,,
2026-06-13T14:13:12.249,1109,97088046,13.6,0.08746499999999961,,,,0,True,False,,
2026-06-13T14:13:12.286,1156,97088093,13.6,0.061225499999999725,,,,0,True,False,,
2026-06-13T14:13:12.324,1188,97088125,13.2,0.0428578499999998,,,,0,True,False,,
2026-06-13T14:13:12.377,1250,97088187,13.2,0.03000049499999986,,,,0,True,False,,
2026-06-13T14:13:12.415,1281,97088218,13.2,0.07667460835722216,,,,0,True,False,,
2026-06-13T14:13:12.458,1328,97088265,13.2,0.10934648770727777,,,,0,True,False,,
2026-06-13T14:13:12.487,1359,97088296,13.2,0.1322168032523167,,,,0,True,False,,
2026-06-13T14:13:12.522,1391,97088328,13.7,0.14711253889669937,,,,0,True,False,,
2026-06-13T14:13:12.559,1422,97088359,13.7,0.15644833831536564,,,,0,True,False,,
2026-06-13T14:13:12.585,1453,97088390,14.4,0.10951383682075594,,,,0,True,False,,
2026-06-13T14:13:12.621,1484,97088421,14.4,0.07665968577452915,,,,0,True,False,,
2026-06-13T14:13:12.655,1531,97088468,15.3,0.053661780042170405,,,,0,True,False,,
2026-06-13T14:13:12.683,1547,97088484,15.3,0.037563246029519284,,,,0,True,False,,
