wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-01T14:00:25.053,5641,1282718906,4.3,5.928354683216826,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.083,5672,1282718937,4.3,7.392335374334836,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.117,5703,1282718968,4.3,8.417121858117444,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.153,5735,1282719000,4.3,9.134472396765268,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.187,5781,1282719046,13.9,9.636617773818747,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.217,5797,1282719062,13.9,9.988119537756182,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.250,5844,1282719109,13.9,7.354170772512386,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.293,5875,1282719140,15.0,5.510406636841729,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.326,5906,1282719171,15.0,4.219771741872269,63.649222065063654,4,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.353,5938,1282719203,15.0,2.986327315393648,53.70328932647125,5,True,False,1.0,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.383,5969,1282719234,15.0,2.122916216858613,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.417,6000,1282719265,16.0,1.5185284478840884,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.450,6031,1282719296,16.0,1.0948072676802598,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.483,6063,1282719328,5.3,0.7982024415375799,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.515,6110,1282719375,5.3,0.590579063237704,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.550,6141,1282719406,4.2,3.365861939203,53.70328932647125,5,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.582,6172,1282719437,4.2,5.308559952378707,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.616,6203,1282719468,5.3,6.668448561601702,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.649,6235,1282719500,5.3,7.620370588057798,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.683,6266,1282719531,4.3,8.586716006577067,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.717,6297,1282719562,4.3,9.263157799540554,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.750,6328,1282719593,13.2,9.436667054614995,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.773,6360,1282719625,13.2,9.558123533167104,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.819,6406,1282719671,13.6,7.273143068153579,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.853,6438,1282719703,16.0,5.673656742644112,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.881,6469,1282719734,16.0,4.434016314787486,53.70328932647125,5,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.923,6516,1282719781,14.6,3.266268015287847,58.89281507656066,6,True,False,0.9166666666666666,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.949,6531,1282719796,14.6,2.445595073739368,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:25.983,6563,1282719828,5.3,1.8711240146554327,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.039,6625,1282719890,5.3,1.47224340519541,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.066,6656,1282719921,5.5,3.919777846674662,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.113,6703,1282719968,4.3,5.693051955710137,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.174,6766,1282720031,3.3,6.934343832034971,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.212,6797,1282720062,3.3,8.103248145462354,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.270,6860,1282720125,12.2,8.921481164861522,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.312,6906,1282720171,15.0,9.49424427844094,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.368,6953,1282720218,13.9,7.5251784579465335,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.419,7000,1282720265,13.9,5.636832383600448,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.460,7047,1282720312,14.3,4.314990131558188,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.516,7110,1282720375,12.7,3.3897005551286066,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.553,7141,1282720406,18.5,2.7419978516278993,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.593,7172,1282720437,18.5,2.1686059591774045,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.643,7235,1282720500,5.6,1.767231634462058,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.683,7266,1282720531,4.0,1.966269607161316,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.719,7313,1282720578,4.0,4.235596188050796,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.752,7344,1282720609,5.2,5.944124794673433,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.786,7375,1282720640,5.2,7.140094819309279,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.823,7406,1282720671,14.0,7.97727383655437,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.853,7438,1282720703,14.0,8.563299148625934,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
2026-06-01T14:00:26.892,7485,1282720750,15.6,6.333516867076028,58.89281507656066,6,True,False,,조금 더 빠르게 압박하세요.
