wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-04T17:08:39.249,437,1553212812,14.3,,,,,0,True,,,
2026-06-04T17:08:39.322,515,1553212890,14.3,,,,,0,True,,,
2026-06-04T17:08:39.364,546,1553212921,14.3,,,,,0,True,,,
2026-06-04T17:08:39.423,609,1553212984,14.3,,,,,0,True,,,
2026-06-04T17:08:39.473,656,1553213031,14.3,,,,,0,True,,,
2026-06-04T17:08:39.524,718,1553213093,14.3,,,,,0,True,,,
2026-06-04T17:08:39.565,750,1553213125,14.3,,,,,0,True,,,
2026-06-04T17:08:39.605,796,1553213171,14.3,,,,,0,True,,,
2026-06-04T17:08:39.651,843,1553213218,14.3,,,,,0,True,,,
2026-06-04T17:08:39.686,875,1553213250,14.4,,,,,0,True,,,
2026-06-04T17:08:39.745,937,1553213312,14.4,,,,,0,True,,,
2026-06-04T17:08:39.792,984,1553213359,14.4,,,,,0,True,,,
2026-06-04T17:08:39.827,1015,1553213390,14.3,,,,,0,True,,,
2026-06-04T17:08:39.877,1062,1553213437,14.3,,,,,0,True,,,
2026-06-04T17:08:39.905,1093,1553213468,14.3,,,,,0,True,,,
2026-06-04T17:08:39.939,1125,1553213500,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:39.972,1156,1553213531,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.005,1187,1553213562,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.043,1234,1553213609,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.066,1250,1553213625,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.100,1281,1553213656,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.138,1328,1553213703,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.172,1359,1553213734,14.3,0.0,,,,0,True,,,
2026-06-04T17:08:40.207,1390,1553213765,14.3,0.0,,,,0,True,,,
