wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T13:39:21.069,329,95056875,13.4,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.130,391,95056937,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.180,438,95056984,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.223,485,95057031,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.274,532,95057078,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.323,579,95057125,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.369,625,95057171,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.419,672,95057218,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.464,719,95057265,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.514,766,95057312,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.557,813,95057359,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.591,844,95057390,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.630,891,95057437,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.656,922,95057468,13.3,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.691,954,95057500,13.2,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.723,985,95057531,13.2,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.757,1016,95057562,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.810,1063,95057609,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.843,1110,95057656,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.871,1125,95057671,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.915,1172,95057718,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:21.953,1219,95057765,13.2,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.003,1266,95057812,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.080,1344,95057890,13.2,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.130,1391,95057937,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.168,1422,95057968,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.199,1454,95058000,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.238,1500,95058046,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.279,1532,95058078,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.320,1579,95058125,13.2,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.358,1625,95058171,13.2,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.404,1657,95058203,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.464,1719,95058265,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.517,1782,95058328,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.554,1813,95058359,13.3,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.589,1844,95058390,13.4,0.0,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-13T13:39:22.622,1875,95058421,13.4,0.0,,,,0,False,False,,팔을 곧게 펴세요.
