wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T14:02:26.310,313,96442109,13.3,,,,,0,True,,,
2026-06-13T14:02:26.365,375,96442171,13.2,,,,,0,True,,,
2026-06-13T14:02:26.419,422,96442218,13.2,,,,,0,True,,,
2026-06-13T14:02:26.462,469,96442265,13.2,,,,,0,True,,,
2026-06-13T14:02:26.497,500,96442296,13.3,,,,,0,True,,,
2026-06-13T14:02:26.531,547,96442343,13.3,,,,,0,True,,,
2026-06-13T14:02:26.580,594,96442390,13.3,,,,,0,True,,,
2026-06-13T14:02:26.630,641,96442437,13.2,,,,,0,True,,,
2026-06-13T14:02:26.689,704,96442500,13.3,,,,,0,True,,,
2026-06-13T14:02:26.750,766,96442562,13.2,,,,,0,True,,,
2026-06-13T14:02:26.792,797,96442593,13.2,,,,,0,True,,,
2026-06-13T14:02:26.831,844,96442640,13.2,,,,,0,True,,,
2026-06-13T14:02:26.874,891,96442687,13.2,,,,,0,True,,,
2026-06-13T14:02:26.917,922,96442718,13.3,,,,,0,True,,,
2026-06-13T14:02:26.948,954,96442750,13.3,,,,,0,True,,,
2026-06-13T14:02:26.992,1000,96442796,13.2,0.0,,,,0,True,,,
2026-06-13T14:02:27.047,1063,96442859,13.3,0.0,,,,0,True,,,
2026-06-13T14:02:27.107,1110,96442906,13.2,0.0,,,,0,True,,,
2026-06-13T14:02:27.151,1157,96442953,13.2,0.00014405999999991259,,,,0,True,,,
2026-06-13T14:02:27.197,1204,96443000,13.3,0.0001008419999999388,,,,0,True,,,
2026-06-13T14:02:27.270,1282,96443078,13.3,7.058939999995716e-05,,,,0,True,,,
2026-06-13T14:02:27.309,1313,96443109,13.3,4.941257999997001e-05,,,,0,True,,,
2026-06-13T14:02:27.365,1375,96443171,13.2,3.458880599997901e-05,,,,0,True,,,
2026-06-13T14:02:27.405,1407,96443203,13.2,2.4212164199985302e-05,,,,0,True,,,
2026-06-13T14:02:27.434,1438,96443234,13.2,0.0011024217087540356,,,,0,True,,,
2026-06-13T14:02:27.465,1469,96443265,13.2,0.0018571683899418709,,,,0,True,,,
2026-06-13T14:02:27.510,1516,96443312,13.2,0.0023854910667733555,,,,0,True,,,
2026-06-13T14:02:27.546,1563,96443359,13.2,0.0027336074766789436,,,,0,True,,,
2026-06-13T14:02:27.575,1579,96443375,13.2,0.0029560136890140016,,,,0,True,,,
2026-06-13T14:02:27.615,1625,96443421,13.2,0.003090848268541597,,,,0,True,,,
2026-06-13T14:02:27.648,1657,96443453,13.2,0.0031647997004861927,,,,0,True,,,
2026-06-13T14:02:27.689,1704,96443500,13.4,0.003196541584597215,,,,0,True,,,
2026-06-13T14:02:27.745,1750,96443546,13.4,0.003199137267589606,,,,0,True,,,
2026-06-13T14:02:27.797,1813,96443609,13.2,0.00320095424568428,,,,0,True,,,
2026-06-13T14:02:27.847,1860,96443656,13.2,0.003202226130350552,,,,0,True,,,
2026-06-13T14:02:27.878,1891,96443687,13.3,0.002241558291245386,,,,0,True,,,
2026-06-13T14:02:27.906,1922,96443718,13.3,0.0015690908038717701,,,,0,True,,,
2026-06-13T14:02:27.939,1954,96443750,13.2,0.003126229391980209,,,,0,True,,,
2026-06-13T14:02:27.978,1985,96443781,13.2,0.004216226403656116,,,,0,True,,,
2026-06-13T14:02:28.005,2016,96443812,13.2,0.005343456626756267,,,,0,True,,,
2026-06-13T14:02:28.055,2063,96443859,13.2,0.006132517782926372,,,,0,True,,,
2026-06-13T14:02:28.089,2094,96443890,13.2,0.006684860592245445,,,,0,True,,,
2026-06-13T14:02:28.115,2125,96443921,13.4,0.007023658595884677,,,,0,True,,,
2026-06-13T14:02:28.148,2157,96443953,13.4,0.007213932074805711,,,,0,True,,,
2026-06-13T14:02:28.183,2188,96443984,13.2,0.007347123510050435,,,,0,True,,,
2026-06-13T14:02:28.208,2219,96444015,13.2,0.007440357514721741,,,,0,True,,,
2026-06-13T14:02:28.248,2250,96444046,13.2,0.008403027833314008,,,,0,True,,,
2026-06-13T14:02:28.284,2297,96444093,13.2,0.009076897056328595,,,,0,True,,,
2026-06-13T14:02:28.319,2329,96444125,13.2,0.009548605512438805,,,,0,True,,,
2026-06-13T14:02:28.350,2360,96444156,13.2,0.009814905880255749,,,,0,True,,,
2026-06-13T14:02:28.381,2391,96444187,13.2,0.009938698497296405,,,,0,True,,,
2026-06-13T14:02:28.407,2422,96444218,13.2,0.009963988041602312,,,,0,True,,,
2026-06-13T14:02:28.455,2469,96444265,13.2,0.009921552740746391,,,,0,True,,,
2026-06-13T14:02:28.485,2500,96444296,13.2,0.009832912807914677,,,,0,True,,,
2026-06-13T14:02:28.515,2532,96444328,13.4,0.009713108337144623,,,,0,True,,,
2026-06-13T14:02:28.565,2579,96444375,13.3,0.009572643820173364,,,,0,True,,,
2026-06-13T14:02:28.616,2625,96444421,13.3,0.006700850674121355,,,,0,True,,,
2026-06-13T14:02:28.639,2657,96444453,13.3,0.004690595471884948,,,,0,True,,,
2026-06-13T14:02:28.689,2704,96444500,13.2,0.0032834168303194637,,,,0,True,,,
