wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-01T14:25:39.078,375,1284232937,12.7,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T14:25:39.150,438,1284233000,12.6,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T14:25:39.185,469,1284233031,12.6,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T14:25:39.226,516,1284233078,12.6,,,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T14:25:39.262,547,1284233109,12.6,,,,,0,True,False,,
2026-06-01T14:25:39.292,578,1284233140,12.7,,,,,0,True,False,,
2026-06-01T14:25:39.318,609,1284233171,12.7,,,,,0,True,False,,
2026-06-01T14:25:39.352,641,1284233203,12.7,,,,,0,True,False,,
2026-06-01T14:25:39.389,672,1284233234,12.7,,,,,0,True,False,,
2026-06-01T14:25:39.421,703,1284233265,12.6,,,,,0,True,False,,
2026-06-01T14:25:39.459,750,1284233312,12.6,,,,,0,True,False,,
2026-06-01T14:25:39.485,781,1284233343,12.6,,,,,0,True,False,,
2026-06-01T14:25:39.510,797,1284233359,12.6,,,,,0,True,False,,
2026-06-01T14:25:39.547,844,1284233406,13.9,,,,,0,True,False,,
2026-06-01T14:25:39.586,875,1284233437,13.9,,,,,0,True,False,,
2026-06-01T14:25:39.620,906,1284233468,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:39.655,938,1284233500,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:39.685,969,1284233531,13.7,0.0,,,,0,True,False,,
2026-06-01T14:25:39.734,1016,1284233578,13.3,0.0,,,,0,True,False,,
2026-06-01T14:25:39.770,1063,1284233625,13.3,0.0,,,,0,True,False,,
2026-06-01T14:25:39.808,1094,1284233656,13.2,0.0,,,,0,True,False,,
2026-06-01T14:25:39.841,1125,1284233687,13.2,0.0,,,,0,True,False,,
2026-06-01T14:25:39.875,1172,1284233734,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:39.902,1188,1284233750,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:39.954,1250,1284233812,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:39.991,1281,1284233843,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:40.029,1313,1284233875,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:40.055,1344,1284233906,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:40.089,1375,1284233937,13.6,0.0,,,,0,True,False,,
2026-06-01T14:25:40.119,1406,1284233968,13.7,0.0,,,,0,True,False,,
2026-06-01T14:25:40.150,1438,1284234000,13.7,0.0,,,,0,True,False,,
2026-06-01T14:25:40.188,1484,1284234046,13.7,0.0,,,,0,True,False,,
2026-06-01T14:25:40.225,1516,1284234078,13.7,0.0,,,,0,True,False,,
2026-06-01T14:25:40.275,1563,1284234125,7.4,0.0,,,,0,True,False,,
2026-06-01T14:25:40.309,1594,1284234156,10.8,0.0,,,,0,True,False,,
2026-06-01T14:25:40.342,1625,1284234187,10.8,0.3138428131151942,,,,0,True,False,,
2026-06-01T14:25:40.369,1656,1284234218,7.5,0.5335327822958301,,,,0,True,False,,
2026-06-01T14:25:40.396,1688,1284234250,7.5,1.1823157607222754,,,,0,True,False,,
2026-06-01T14:25:40.428,1719,1284234281,16.0,1.1414638456207868,,,,0,True,,,
2026-06-01T14:25:40.469,1766,1284234328,16.0,1.112867505049745,,,,0,True,,,
2026-06-01T14:25:40.498,1781,1284234343,14.6,0.7790072535348215,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:40.529,1813,1284234375,14.6,0.545305077474375,2.696142710383981,,,1,True,False,1.0,더 깊게 압박하세요.
2026-06-01T14:25:40.568,1859,1284234421,13.9,0.38171355423206244,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:40.610,1906,1284234468,13.9,0.2671994879624437,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.639,1922,1284234484,13.2,0.18703964157371059,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.668,1953,1284234515,13.2,0.1309277491015974,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.692,1984,1284234546,122.1,0.09164942437111818,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.719,2016,1284234578,122.1,0.06415459705978273,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.753,2047,1284234609,13.9,0.044908217941847905,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.786,2078,1284234640,13.9,0.03143575255929353,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.819,2109,1284234671,10.3,0.5313565391228732,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.854,2141,1284234703,10.3,0.8813010897173789,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.885,2172,1284234734,9.8,1.6662622751335325,2.696142710383981,,,1,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:40.919,2203,1284234765,9.8,2.21573510492484,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:40.952,2234,1284234796,7.5,2.6753660857787556,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:40.988,2281,1284234843,7.5,2.9971077723764967,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.038,2328,1284234890,25.2,3.2223269529949157,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.069,2359,1284234921,12.9,3.379980379427808,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.112,2406,1284234968,12.9,3.025337777930833,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.145,2438,1284235000,138.2,2.7770879568829505,2.696142710383981,,,1,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.197,2484,1284235046,138.2,1.9439615698180652,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.229,2516,1284235078,155.5,1.3607730988726456,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,1.0,더 깊게 압박하세요.
2026-06-01T14:25:41.257,2547,1284235109,155.5,0.9525411692108519,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.288,2578,1284235140,155.5,0.6667788184475962,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.312,2594,1284235156,0.0,0.46674517291331735,3.747838374437892,109.89010989010988,109.89010989010987,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.346,2641,1284235203,0.0,0.3267216210393221,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.391,2688,1284235250,10.9,2.4071846233217093,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.414,2703,1284235265,10.9,3.8635087249193805,3.747838374437892,109.89010989010988,109.89010989010988,2,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:41.452,2734,1284235296,9.8,5.04793559603775,3.747838374437892,109.89010989010988,109.89010989010988,2,False,False,,팔을 곧게 펴세요. 더 깊게 압박하세요.
2026-06-01T14:25:41.495,2781,1284235343,8.9,5.877034405820609,3.747838374437892,109.89010989010988,109.89010989010987,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.519,2813,1284235375,8.9,6.4574035726686105,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.563,2859,1284235421,11.9,6.863661989462211,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.610,2906,1284235468,11.9,7.148042881217732,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
2026-06-01T14:25:41.649,2938,1284235500,13.6,7.032109505446597,3.747838374437892,109.89010989010988,109.89010989010988,2,True,False,,더 깊게 압박하세요.
