wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-01T13:57:25.509,344,1282539359,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.575,406,1282539421,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.621,453,1282539468,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.668,500,1282539515,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.717,547,1282539562,12.7,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.756,594,1282539609,12.7,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.791,625,1282539640,12.7,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.843,672,1282539687,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.884,703,1282539718,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:25.920,750,1282539765,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.023,860,1282539875,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.073,906,1282539921,12.7,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.103,938,1282539953,12.7,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.136,969,1282539984,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.185,1016,1282540031,12.6,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.222,1063,1282540078,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.252,1094,1282540109,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.285,1125,1282540140,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.329,1172,1282540187,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.357,1188,1282540203,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.403,1235,1282540250,13.7,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.458,1297,1282540312,13.7,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.514,1344,1282540359,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.559,1391,1282540406,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.601,1438,1282540453,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.643,1485,1282540500,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.701,1531,1282540546,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.745,1578,1282540593,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.794,1625,1282540640,13.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.824,1656,1282540671,13.7,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.851,1688,1282540703,13.7,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.885,1719,1282540734,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.918,1750,1282540765,12.6,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.954,1797,1282540812,12.6,0.05674485590138367,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:26.987,1828,1282540843,12.6,0.09646625503235223,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.022,1860,1282540875,12.6,0.12427123442403024,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.059,1891,1282540906,12.6,0.14259982288017725,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.089,1922,1282540937,12.6,0.15431763562381293,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.119,1953,1282540968,12.6,0.16143014935220446,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.154,1985,1282541000,12.3,0.16640890896207852,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.204,2047,1282541062,9.8,0.16989404068899036,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.235,2078,1282541093,9.8,0.25739282673576014,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.268,2110,1282541125,10.2,0.9486419769684994,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.303,2141,1282541156,10.2,1.4325163821314169,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.335,2172,1282541187,11.3,1.7712284657454591,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:57:27.368,2203,1282541218,11.3,2.0083269242752886,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:57:27.404,2235,1282541250,12.2,1.8442958452461689,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:57:27.435,2266,1282541281,12.2,1.7294740899257852,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:57:27.472,2313,1282541328,12.2,1.379098861201517,,1,False,True,0.0,더 깊게 압박하세요.
2026-06-01T13:57:27.503,2344,1282541359,12.2,1.133836201094529,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.536,2375,1282541390,12.9,0.9621523390196377,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.569,2406,1282541421,12.9,0.8386042956021444,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.609,2453,1282541468,13.6,0.5870230069215011,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.644,2485,1282541500,13.0,0.41091610484505076,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.694,2531,1282541546,13.0,0.2876412733915355,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.724,2563,1282541578,10.9,0.20134889137407483,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.753,2594,1282541609,10.9,0.14094422396185238,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.797,2641,1282541656,9.5,0.6632944762751598,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.835,2672,1282541687,10.9,1.028939652894475,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.873,2703,1282541718,10.9,1.2848912765279956,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.904,2735,1282541750,12.3,1.46405741307146,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.943,2781,1282541796,12.3,1.589473708651885,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:27.969,2813,1282541828,12.9,1.2543724451681455,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.014,2844,1282541859,12.9,1.016966743747291,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.065,2906,1282541921,12.9,0.7118767206231036,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.117,2953,1282541968,12.6,0.49831370443617246,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.175,3016,1282542031,11.6,0.3488195931053207,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.205,3047,1282542062,11.6,0.29446994764199486,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.253,3094,1282542109,10.6,0.5564251958176668,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.288,3125,1282542140,10.8,0.7397938695406372,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.320,3156,1282542171,10.8,1.108151941146716,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.354,3188,1282542203,12.6,1.3660025912709712,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.385,3219,1282542234,12.6,1.5464980463579499,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.434,3266,1282542281,13.3,1.13183894026947,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.468,3297,1282542312,13.3,0.8405917598511558,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.502,3344,1282542359,13.3,0.588414231895809,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.535,3375,1282542390,11.9,0.41188996232706626,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.568,3406,1282542421,11.9,0.2883229736289464,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.602,3438,1282542453,9.8,0.4696395720690191,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.635,3469,1282542484,9.8,0.5965611909770698,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.674,3516,1282542531,11.3,0.8654063242127052,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.702,3531,1282542546,11.3,1.0535979174776502,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.737,3578,1282542593,11.5,1.1853320327631116,,1,False,True,,더 깊게 압박하세요.
2026-06-01T13:57:28.784,3625,1282542640,13.3,1.2775459134629346,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.836,3672,1282542687,13.3,1.2820956299528108,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.870,3703,1282542718,12.9,0.8974669409669674,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.902,3735,1282542750,12.9,0.6282268586768772,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:28.937,3781,1282542796,12.9,0.43975880107381404,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.041,3875,1282542890,10.3,0.30783116075166983,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.085,3922,1282542937,10.3,0.21548181252616888,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.145,3985,1282543000,10.5,0.8462157578648613,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.173,4016,1282543031,12.2,1.2877295196019458,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.206,4047,1282543062,12.2,1.596789152817905,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.241,4078,1282543093,13.0,1.3031308960690768,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.296,4125,1282543140,12.9,1.097570116344897,,1,False,False,,더 깊게 압박하세요.
2026-06-01T13:57:29.336,4172,1282543187,12.9,0.7682990814414279,32.0,2,False,False,0.0,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.367,4203,1282543218,12.9,0.5378093570089995,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.402,4235,1282543250,12.9,0.3764665499062996,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.436,4266,1282543281,11.2,0.26352658493440967,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.470,4313,1282543328,11.2,0.18446860945408675,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.506,4344,1282543359,10.3,0.6154815275461805,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.552,4391,1282543406,10.6,0.917190570210646,32.0,2,False,True,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.606,4438,1282543453,12.6,1.1283869000757718,32.0,2,False,True,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.636,4469,1282543484,12.6,1.27622433098136,32.0,2,False,True,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.668,4500,1282543515,12.9,0.958383462596705,32.0,2,False,True,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.751,4594,1282543609,13.3,0.7345943261092516,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.796,4641,1282543656,12.3,0.5779419305680341,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.836,4672,1282543687,12.3,0.4682852536891819,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.868,4703,1282543718,10.2,0.478742246423431,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.902,4735,1282543750,10.2,0.48914260192599707,32.0,2,False,False,,조금 더 빠르게 압박하세요.
2026-06-01T13:57:29.938,4781,1282543796,9.8,1.123342390189202,32.0,2,False,False,,조금 더 빠르게 압박하세요.
