wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-01T13:50:55.659,422,1282149515,13.2,,,0,True,,,
2026-06-01T13:50:55.758,516,1282149609,13.3,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:55.794,547,1282149640,13.3,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:55.831,594,1282149687,13.2,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:55.884,641,1282149734,13.2,,,0,True,False,,
2026-06-01T13:50:55.916,672,1282149765,13.2,,,0,True,False,,
2026-06-01T13:50:55.946,703,1282149796,13.3,,,0,True,False,,
2026-06-01T13:50:55.972,735,1282149828,13.3,,,0,True,False,,
2026-06-01T13:50:56.025,782,1282149875,13.3,,,0,True,False,,
2026-06-01T13:50:56.074,828,1282149921,13.2,,,0,True,False,,
2026-06-01T13:50:56.127,891,1282149984,13.2,,,0,True,False,,
2026-06-01T13:50:56.172,938,1282150031,13.2,,,0,True,False,,
2026-06-01T13:50:56.213,969,1282150062,13.2,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.255,1016,1282150109,13.3,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.306,1063,1282150156,13.3,,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.348,1110,1282150203,13.3,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.390,1141,1282150234,13.3,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.422,1188,1282150281,13.3,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.457,1219,1282150312,12.9,0.0,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:56.493,1250,1282150343,12.9,0.0,,0,True,False,,
2026-06-01T13:50:56.536,1297,1282150390,13.3,0.0,,0,True,False,,
2026-06-01T13:50:56.561,1313,1282150406,13.3,0.0,,0,True,False,,
2026-06-01T13:50:56.596,1360,1282150453,11.9,0.08813037609600069,,0,True,False,,
2026-06-01T13:50:56.639,1391,1282150484,12.3,0.14982163936320117,,0,True,False,,
2026-06-01T13:50:56.689,1453,1282150546,12.3,0.37426756075683976,,0,True,False,,
2026-06-01T13:50:56.721,1485,1282150578,10.6,0.5313797057323868,,0,True,False,,
2026-06-01T13:50:56.754,1516,1282150609,10.6,0.7613582072152698,,0,True,False,,
2026-06-01T13:50:56.789,1547,1282150640,11.2,1.1323431582532881,,0,True,False,,
2026-06-01T13:50:56.822,1578,1282150671,12.6,1.392032623979901,,0,True,False,,
2026-06-01T13:50:56.874,1641,1282150734,12.6,1.57381524998853,,0,True,False,,
2026-06-01T13:50:56.940,1703,1282150796,12.7,1.2774752399305183,,0,True,,,
2026-06-01T13:50:56.979,1735,1282150828,13.4,1.066521141591139,,0,True,,,
2026-06-01T13:50:57.024,1782,1282150875,12.9,0.8860075032807785,,0,True,,,
2026-06-01T13:50:57.072,1828,1282150921,12.9,0.6994420253785135,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:50:57.110,1875,1282150968,12.2,0.568846190846928,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:50:57.158,1922,1282151015,12.2,0.4774291066748182,,0,False,True,,팔을 곧게 펴세요.
2026-06-01T13:50:57.188,1953,1282151046,12.2,0.6218524122927026,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:57.222,1985,1282151078,10.9,0.7229487262252217,,0,False,False,,팔을 곧게 펴세요.
2026-06-01T13:50:57.258,2016,1282151109,10.9,0.793716145977985,,0,True,,,
2026-06-01T13:50:57.307,2063,1282151156,11.9,0.933253339804919,,0,True,,,
2026-06-01T13:50:57.339,2094,1282151187,9.8,1.3309293754837728,,0,True,,,
2026-06-01T13:50:57.367,2125,1282151218,9.8,1.6093026004589706,,0,True,,,
2026-06-01T13:50:57.405,2157,1282151250,11.5,1.8041638579416088,,0,True,,,
2026-06-01T13:50:57.447,2203,1282151296,11.5,1.7605667381794559,,0,True,,,
