wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T13:38:45.850,391,95021656,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:45.930,469,95021734,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:45.964,500,95021765,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.012,547,95021812,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.047,594,95021859,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.094,641,95021906,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.138,672,95021937,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.180,719,95021984,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.223,766,95022031,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.253,797,95022062,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.305,844,95022109,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.340,875,95022140,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.379,922,95022187,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.415,953,95022218,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.470,1016,95022281,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.504,1047,95022312,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.546,1094,95022359,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.578,1125,95022390,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.606,1141,95022406,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.641,1188,95022453,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.664,1203,95022468,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.717,1250,95022515,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.746,1281,95022546,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.782,1328,95022593,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.832,1375,95022640,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.872,1406,95022671,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.922,1469,95022734,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:46.985,1531,95022796,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.013,1547,95022812,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.052,1594,95022859,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.102,1641,95022906,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.163,1703,95022968,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.195,1735,95023000,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.232,1766,95023031,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.260,1797,95023062,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.296,1844,95023109,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.329,1875,95023140,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.363,1906,95023171,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.395,1938,95023203,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.438,1985,95023250,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.472,2016,95023281,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.496,2031,95023296,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.529,2063,95023328,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.563,2110,95023375,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.600,2141,95023406,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.642,2188,95023453,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.692,2235,95023500,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.739,2281,95023546,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.763,2297,95023562,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.798,2344,95023609,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.832,2375,95023640,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.872,2406,95023671,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.922,2469,95023734,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:47.972,2516,95023781,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.013,2547,95023812,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.046,2594,95023859,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.082,2625,95023890,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.112,2656,95023921,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.142,2688,95023953,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.172,2719,95023984,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.213,2750,95024015,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.254,2797,95024062,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.305,2844,95024109,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.332,2875,95024140,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.372,2906,95024171,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.400,2938,95024203,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.448,2985,95024250,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.482,3016,95024281,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.512,3047,95024312,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.565,3110,95024375,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.601,3141,95024406,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.658,3203,95024468,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.694,3235,95024500,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.713,3250,95024515,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.754,3297,95024562,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.791,3328,95024593,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.845,3391,95024656,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.883,3422,95024687,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.934,3469,95024734,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:48.986,3531,95024796,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.015,3563,95024828,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.046,3594,95024859,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.078,3625,95024890,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.125,3672,95024937,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.165,3703,95024968,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.195,3735,95025000,,,,,,0,False,True,,팔을 곧게 펴세요.
2026-06-13T13:38:49.235,3781,95025046,,,,,,0,False,True,,팔을 곧게 펴세요.
