wall_time,elapsed_ms,timestamp_ms,distance_cm,depth_cm,peak_depth_cm,bpm,smoothed_bpm,count,posture_correct,shoulder_vertical,elbow_hold_ratio,voice_feedback
2026-06-13T13:40:49.852,344,95145656,14.0,,,,,0,True,False,,
2026-06-13T13:40:49.913,406,95145718,13.9,,,,,0,True,False,,
2026-06-13T13:40:49.950,438,95145750,13.9,,,,,0,True,False,,
2026-06-13T13:40:49.990,484,95145796,14.3,,,,,0,True,False,,
2026-06-13T13:40:50.024,516,95145828,14.3,,,,,0,True,False,,
2026-06-13T13:40:50.066,563,95145875,14.6,,,,,0,True,False,,
2026-06-13T13:40:50.103,594,95145906,13.3,,,,,0,True,False,,
2026-06-13T13:40:50.169,656,95145968,13.3,,,,,0,True,False,,
2026-06-13T13:40:50.208,703,95146015,13.3,,,,,0,True,False,,
2026-06-13T13:40:50.249,750,95146062,15.0,,,,,0,True,False,,
2026-06-13T13:40:50.294,781,95146093,15.0,,,,,0,True,False,,
2026-06-13T13:40:50.341,828,95146140,15.0,,,,,0,True,False,,
2026-06-13T13:40:50.384,875,95146187,13.6,,,,,0,True,False,,
2026-06-13T13:40:50.418,906,95146218,15.1,,,,,0,True,False,,
2026-06-13T13:40:50.469,969,95146281,15.1,,,,,0,True,False,,
2026-06-13T13:40:50.497,984,95146296,13.4,0.4500000000000002,,,,0,True,False,,
2026-06-13T13:40:50.529,1016,95146328,13.4,0.4500000000000002,,,,0,True,False,,
2026-06-13T13:40:50.581,1078,95146390,14.3,0.4500000000000002,,,,0,True,False,,
2026-06-13T13:40:50.617,1109,95146421,15.3,0.3825000000000001,,,,0,True,False,,
2026-06-13T13:40:50.653,1141,95146453,15.3,0.26775000000000004,,,,0,True,False,,
2026-06-13T13:40:50.688,1188,95146500,4.6,0.187425,,,,0,True,False,,
2026-06-13T13:40:50.719,1219,95146531,4.6,0.1311975,,,,0,True,False,,
2026-06-13T13:40:50.772,1266,95146578,7.6,1.1027782499999998,,,,0,True,False,,
2026-06-13T13:40:50.833,1328,95146640,7.9,1.7828847749999999,,,,0,True,True,,
2026-06-13T13:40:50.867,1359,95146671,4.0,2.7089593425,,,,0,True,True,,
2026-06-13T13:40:50.900,1391,95146703,4.0,3.3572115397499998,,,,0,True,True,,
2026-06-13T13:40:50.932,1422,95146734,4.9,3.765988077824999,,,,0,True,True,,
2026-06-13T13:40:50.966,1453,95146765,4.9,4.052131654477499,,,,0,True,True,,
2026-06-13T13:40:50.999,1500,95146812,3.7,4.387432158134249,,,,0,True,True,,
2026-06-13T13:40:51.032,1531,95146843,3.7,4.622142510693974,,,,0,True,True,,
2026-06-13T13:40:51.074,1563,95146875,15.3,4.6514397574857815,,,,0,True,True,,
2026-06-13T13:40:51.114,1609,95146921,15.0,4.671947830240047,,,,0,True,False,,
2026-06-13T13:40:51.149,1641,95146953,15.0,3.2703634811680327,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.182,1672,95146984,14.6,2.2892544368176226,5.1697999999999995,,,1,True,False,1.0,
2026-06-13T13:40:51.219,1719,95147031,14.6,1.6024781057723358,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.255,1750,95147062,12.9,1.121734674040635,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.289,1781,95147093,12.9,0.7852142718284445,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.331,1828,95147140,7.5,0.7671367662799109,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.369,1859,95147171,13.2,0.7544825123959373,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.399,1891,95147203,13.2,0.7456245346771558,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.439,1938,95147250,12.9,0.7394239502740089,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.469,1969,95147281,12.9,0.735083541191806,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.509,2000,95147312,12.9,0.732045254834264,5.1697999999999995,,,1,True,False,,
2026-06-13T13:40:51.539,2031,95147343,12.9,0.7299184543839845,5.1697999999999995,,,1,True,False,,
